system,rho,topic,RR,RBP05,RBP085,AP
ibms98b,2,382,1.0,0.9072208404104457,0.5624897175430186,0.3703452032292265
ibms98b,2,383,0.41666666666666663,0.1904182434809627,0.2064056249724492,0.025424366883117257
ibms98b,2,384,1.0,0.7187461854337016,0.4123653198517087,0.27731815354136385
ibms98b,2,385,1.0,0.6884784698631846,0.31366637939844555,0.1041884764432952
ibms98b,2,386,0.09067148129648131,0.000972747802734375,0.029153417373839013,0.006988660780222488
ibms98b,2,387,1.0,0.5312519072758732,0.30797742840117803,0.15609486468947595
ibms98b,2,388,0.5,0.46874046321318014,0.668551864244028,0.40843830979319357
ibms98b,2,389,0.02452480770355379,2.9103830451651506e-11,0.00040370785652207473,0.0007287630139450554
ibms98b,2,390,1.0,0.9990024566359352,0.8994681303658183,0.21178482454443034
ibms98b,2,391,0.014467934931930191,1.5246593050577406e-20,5.02880029510602e-06,0.09204072667405142
ibms98b,2,392,1.0,0.7206974029541016,0.4852262834973948,0.11668631450213511
ibms98b,2,393,1.0,0.9951095580472611,0.7769899968589429,0.14889015154957316
ibms98b,2,394,1.0,0.716798782319529,0.3463787325285343,0.15553404057519193
ibms98b,2,395,0.41666666666666663,0.21874809263681527,0.2658080954674193,0.10194656828472806
ibms98b,2,396,1.0,0.9990062713623047,0.9107799408709218,0.3989265565468088
ibms98b,2,397,0.09067148129648131,0.0009727478172862902,0.029354433212591204,0.01170199934934503
ibms98b,2,398,1.0,0.963876724243164,0.6733967646398914,0.23709680387575394
ibms98b,2,399,1.0,0.6923656463623047,0.41916031446166496,0.061664901839001564
ibms98b,2,400,1.0,0.7812366486032261,0.6909157090794048,0.3028758710891027
ibms98c,2,351,1.0,0.9374980925349518,0.6858552073037332,0.38784795552983703
ibms98c,2,352,0.18988095238095237,0.03124618525907863,0.14200277897898023,0.005680145200079956
ibms98c,2,353,1.0,0.908208846929483,0.6343028727847586,0.26529779632750466
ibms98c,2,354,1.0,0.5351448058790993,0.4306526666454493,0.11285385747459738
ibms98c,2,355,1.0,0.9062442779977573,0.5236354099633329,0.2172897162488327
ibms98c,2,356,0.0551434957451465,7.629321771673848e-06,0.02082174206518609,0.05242118692450371
ibms98c,2,357,1.0,0.9365291595458984,0.6692414860919484,0.25551056235250563
ibms98c,2,358,1.0,0.9072303771245059,0.5893774981508495,0.3947162545358722
ibms98c,2,359,0.41666666666666663,0.2177753448340809,0.23664853191703192,0.11983938525833629
ibms98c,2,360,1.0,0.8086051939608295,0.7526969431958193,0.3237884028189301
ibms98c,2,361,0.5,0.4072170257277321,0.4017748084625417,0.3744397160730244
ibms98c,2,362,1.0,0.9345684052241267,0.5682676498046839,0.20227388009010197
ibms98c,2,363,0.18988095238095237,0.030271530151367188,0.10799835775040353,0.06563334257520233
ibms98c,2,364,1.0,0.7822093963477528,0.7192555645466685,0.5173539463472179
ibms98c,2,365,1.0,0.9999923703144304,0.9741042517045445,0.8436994523778482
ibms98c,2,366,0.18988095238095237,0.030269622846390117,0.10314679524575182,0.03321191688476157
ibms98c,2,367,1.0,0.994144439609954,0.7692680739015009,0.12230631211550842
ibms98c,2,368,1.0,0.9990196224825922,0.944549920139846,0.4758922924646387
ibms98c,2,369,1.0,0.7177734374708962,0.3809889948880803,0.2748908175521962
ibms98c,2,370,1.0,0.6894531250145519,0.34828222908931694,0.07502452745471275
ibms98c,2,371,0.18988095238095237,0.030271530122263357,0.10759520863720397,0.04690931226606316
ibms98c,2,372,1.0,0.9355449676222634,0.6069254114072816,0.201767899332929
ibms98c,2,373,1.0,0.937494277881342,0.6755400949699296,0.37828479258495135
ibms98c,2,374,0.41666666666666663,0.19043540942948312,0.25291184638051645,0.18814764479698376
ibms98c,2,375,1.0,0.9394378661963855,0.7291969417610629,0.22558867329750085
ibms98c,2,376,1.0,0.7207050322176656,0.5052450797621506,0.24463526978145564
ibms98c,2,377,1.0,0.5888710021681617,0.42074249313634665,0.20024479445637977
ibms98c,2,378,1.0,0.6904239654395496,0.3715717411609909,0.1195540049336431
ibms98c,2,379,0.02602690388101677,4.365574567493616e-11,0.000604723703765952,0.009929173614390534
ibms98c,2,380,0.41666666666666663,0.1875,0.11793750002547504,0.06817304643405973
ibms98c,2,381,1.0,0.500001907319529,0.1550542546158301,0.04757091075843227
ibms98c,2,382,1.0,0.9072189331054688,0.5576364787999074,0.35514549763621434
ibms98c,2,383,0.21944444444444444,0.0595703125,0.18684273946007088,0.026531264822544576
ibms98c,2,384,1.0,0.7187480926950229,0.41661383490803733,0.25892414619042675
ibms98c,2,385,1.0,0.500978469819529,0.19512639057456133,0.0837562030581963
ibms98c,2,386,0.09067148129648131,0.000972747802734375,0.029153417373839013,0.007170280921213534
ibms98c,2,387,0.41666666666666663,0.2177791595167946,0.24736567596230766,0.14281609823397712
ibms98c,2,388,0.41666666666666663,0.31150817863817787,0.6472964415937004,0.38238262840948734
ibms98c,2,389,0.012166529508031858,3.3881317890172014e-21,1.1174696618125154e-06,0.0007898939362879521
ibms98c,2,390,1.0,0.9999809264554642,0.9445900511296657,0.2882518056293267
ibms98c,2,391,0.021906897133414024,1.4551915255471906e-11,0.0002116320043397248,0.12421260967167422
ibms98c,2,392,1.0,0.7206974029395496,0.4850235914966087,0.10850906820165193
ibms98c,2,393,1.0,0.9951095580472611,0.7769899968504506,0.14836285467949162
ibms98c,2,394,1.0,0.6884746551222634,0.30214461324634656,0.13635213680793404
ibms98c,2,395,1.0,0.5331916809373068,0.35132698511217414,0.1269740893509029
ibms98c,2,396,1.0,0.9990081786672818,0.9156331796140319,0.4126998509227246
ibms98c,2,397,0.09067148129648131,0.000974655122263357,0.03420711325483816,0.026204332661468807
ibms98c,2,398,1.0,0.9365272521390579,0.6629677269265466,0.24354366971486643
ibms98c,2,399,1.0,0.6875000000727596,0.2689459315942545,0.03152738978601357
ibms98c,2,400,1.0,0.7812404632131801,0.7006244215049507,0.3399968726404151
iit98au1,2,351,1.0,0.9667949675349518,0.7592388328414188,0.3720523070547852
iit98au1,2,352,0.21944444444444444,0.05957031244179234,0.1860375586523834,0.013157606263951977
iit98au1,2,353,0.2375,0.09082031238358468,0.33875468798550146,0.08570660164740494
iit98au1,2,354,1.0,0.968742370561813,0.8240170902861644,0.1454551928549011
iit98au1,2,355,0.5,0.46386337287549395,0.4861994589531572,0.14991308437994388
iit98au1,2,356,0.18988095238095237,0.031246185244526714,0.14180120440539712,0.06367326560934201
iit98au1,2,357,1.0,0.8818149568542138,0.6089522182393123,0.23202799196812238
iit98au1,2,358,0.41666666666666663,0.24999237067822833,0.4041670829664617,0.32558903796785377
iit98au1,2,359,0.11007221944721944,0.0029182434227550402,0.0876612679772525,0.03661897694495831
iit98au1,2,360,1.0,0.9999790191359352,0.9395380313767355,0.2645910410293444
iit98au1,2,361,0.18988095238095237,0.031246185244526714,0.14180232185807554,0.1318162941047166
iit98au1,2,362,1.0,0.7168006896827136,0.3520405044798264,0.11576761209766828
iit98au1,2,363,0.04431351263797042,1.9073195289820467e-06,0.005055372043033492,0.008286318177150233
iit98au1,2,364,1.0,0.967763900742284,0.7788901408748741,0.552724884555009
iit98au1,2,365,1.0,0.9999961849825921,0.9846147925542671,0.9339830436166959
iit98au1,2,366,0.5,0.4101448058790993,0.5165304601837372,0.25193342098060983
iit98au1,2,367,0.41666666666666663,0.25096511832089163,0.4310992690314286,0.058159976468199634
iit98au1,2,368,1.0,0.9999942776339594,0.9791612999690542,0.5679569024713855
iit98au1,2,369,1.0,0.8788928985741221,0.5081454128756284,0.4583025533036199
iit98au1,2,370,1.0,0.7802600861614337,0.6516493126886675,0.09298743970450478
iit98au1,2,371,0.41666666666666663,0.18750381463905796,0.12804656791554103,0.04353728227821275
iit98au1,2,372,1.0,0.8779220580909167,0.48404848502297615,0.14425949196071838
iit98au1,2,373,0.2375,0.09081459038134199,0.3229866417163978,0.14242039144495303
iit98au1,2,374,0.41666666666666663,0.21680641177226787,0.2190258204016363,0.20451884074202986
iit98au1,2,375,1.0,0.9668045041617006,0.7849194009810426,0.41054567100397144
iit98au1,2,376,0.5,0.43652534487773664,0.5087236816894235,0.332045971627439
iit98au1,2,377,1.0,0.688478469819529,0.3130610969088985,0.11892308304472675
iit98au1,2,378,0.5,0.405279159444035,0.3642958618207312,0.07965357399463442
iit98au1,2,379,0.21944444444444444,0.05859565731952898,0.15182876917606913,0.050065083786738074
iit98au1,2,380,0.021906897133414024,1.455191522497872e-11,0.00020157457358310331,0.00948212422042384
iit98au1,2,381,0.18988095238095237,0.029296875,0.07338753667301004,0.013195860320687414
iit98au1,2,382,1.0,0.907215118437307,0.5471270553604048,0.3039072387672798
iit98au1,2,383,0.41666666666666663,0.2177715301513672,0.22593753401433805,0.031804097197127214
iit98au1,2,384,0.21944444444444444,0.059572219848632806,0.19230517178559528,0.16564495886560276
iit98au1,2,385,1.0,0.717775344819529,0.38645198595692676,0.11288816552309243
iit98au1,2,386,0.18988095238095237,0.029296875,0.0733869779296875,0.012015050888671873
iit98au1,2,387,1.0,0.9345760345313465,0.5888928459012731,0.21440599586176265
iit98au1,2,388,1.0,0.530273437485448,0.26325698061397124,0.10545798336987124
iit98au1,2,389,0.012166529508031858,3.3881317890172014e-21,1.117452678453454e-06,0.0002320749115784624
iit98au1,2,390,1.0,0.9980239868600619,0.8549475810156355,0.1291408739784247
iit98au1,2,391,1.0,0.7499980926077113,0.568925580239582,0.17374465002928355
iit98au1,2,392,1.0,0.7499942778231343,0.5568035601604646,0.11690454925217715
iit98au1,2,393,1.0,0.7480430602881823,0.4837326409951578,0.1024709743241035
iit98au1,2,394,1.0,0.716796875,0.34132503666451874,0.148212211552469
iit98au1,2,395,0.41666666666666663,0.24804496763681527,0.3391939558764952,0.08096800953470672
iit98au1,2,396,1.0,0.9706859587458893,0.8758485912439085,0.3933475280723562
iit98au1,2,397,0.00543050093928209,4.591774807899561e-41,8.491679526685179e-12,0.0004495521718659541
iit98au1,2,398,1.0,0.9990139007713877,0.9328211875621033,0.41602659651105994
iit98au1,2,399,1.0,0.9687347411381778,0.8017781802076741,0.19479929831012557
iit98au1,2,400,1.0,0.7783241270808503,0.6176097891686646,0.24068431228699708
iit98au2,2,351,1.0,0.6884841917781159,0.3282260956299253,0.14911305627255048
iit98au2,2,352,1.0,0.7207051685878209,0.49185045988693815,0.025709394328732305
iit98au2,2,353,1.0,0.6201171875436556,0.5643662498180252,0.25856464011476804
iit98au2,2,354,0.21944444444444444,0.059570312529103824,0.18725203470736015,0.04320996234760485
iit98au2,2,355,0.41666666666666663,0.2187442779832054,0.255493541724087,0.06970119996025242
iit98au2,2,356,0.09067148129648131,0.0009727478372278034,0.029627344024319643,0.011933279353307943
iit98au2,2,357,1.0,0.7802658081636764,0.6674246224256558,0.18580500766872357
iit98au2,2,358,0.11491702741702742,0.0038986205181572586,0.13723327837101168,0.11725817054492679
iit98au2,2,359,0.021906897133414024,1.4551915228366852e-11,0.00020269202626155692,0.005908399457715176
iit98au2,2,360,1.0,0.9667968749417922,0.7655097984175817,0.24739834180208078
iit98au2,2,361,1.0,0.7197151184392463,0.4291776907699769,0.43424101627198874
iit98au2,2,362,0.10287777698491983,0.0019474029686534775,0.06396469559761221,0.024705090888724215
iit98au2,2,363,0.21944444444444444,0.058593750014551915,0.14697608916778904,0.05108928463925676
iit98au2,2,364,1.0,0.967767715381342,0.7890032867789107,0.6041082841284375
iit98au2,2,365,1.0,0.9990177152649267,0.9409044525573156,0.8392231286908091
iit98au2,2,366,0.41666666666666663,0.28124237050360534,0.5552833492974648,0.46039783500853765
iit98au2,2,367,0.41666666666666663,0.18847846981952898,0.1630638906849529,0.06166451294972868
iit98au2,2,368,1.0,0.9980487820284907,0.9208516715387297,0.4332304485447511
iit98au2,2,369,1.0,0.5312461852881823,0.29240592810067134,0.2309308264404399
iit98au2,2,370,0.09067148129648131,0.0009746551513671875,0.03461355583965845,0.0014256167893742582
iit98au2,2,371,0.09067148129648131,0.000972747802734375,0.029152858655991452,0.007949379629766736
iit98au2,2,372,1.0,0.7187423706200207,0.39983232854159273,0.08025321369254368
iit98au2,2,373,1.0,0.7490196227299747,0.522995366380238,0.23188423293472726
iit98au2,2,374,1.0,0.5000152588036144,0.19386918541979134,0.2186565551309476
iit98au2,2,375,0.41666666666666663,0.2470703125,0.3047813569467163,0.08228769537168254
iit98au2,2,376,0.2375,0.09277343731810106,0.4172428572013499,0.09755483045376563
iit98au2,2,377,1.0,0.6884784698340809,0.3132626714739899,0.12417151318912076
iit98au2,2,378,0.021906897133414024,1.4551915226672786e-11,0.0002021332999223301,0.0023474563854646484
iit98au2,2,379,1.0,0.7483084542410714,0.47694214693090803,0.25977137115529964
iit98au2,2,380,1.0,0.5595664978172863,0.32612894780679746,0.3564893395502939
iit98au2,2,381,0.0,0.0,0.0,0.0
iit98au2,2,382,1.0,0.5312499999417923,0.30271824675183023,0.21683729245908676
iit98au2,2,383,0.10287777698491983,0.00194549560546875,0.05830739351793378,0.003818238286638744
iit98au2,2,384,0.21944444444444444,0.060548782290425145,0.23156374593965048,0.1438604239117538
iit98au2,2,385,0.11007221944721944,0.002923965366790071,0.10262413340470226,0.03298086220659039
iit98au2,2,386,0.04431351263797042,1.9073195289820433e-06,0.005054254590355038,0.0023322901388405483
iit98au2,2,387,1.0,0.5595741271536099,0.34715561689701024,0.12481829374850187
iit98au2,2,388,0.0,0.0,0.0,0.0
iit98au2,2,389,0.006059491960896592,9.183549615799121e-41,1.6983359057293062e-11,0.0001226638432271396
iit98au2,2,390,1.0,0.9062461852881823,0.5282809281602291,0.047651337353685624
iit98au2,2,391,0.21944444444444444,0.0605487822467694,0.23096087051121772,0.02717603327228257
iit98au2,2,392,1.0,0.7480564115394372,0.5193151152376361,0.1286406763608158
iit98au2,2,393,1.0,0.7216606140136719,0.4870887711756783,0.07112580536534899
iit98au2,2,394,0.09067148129648131,0.0009727478172862902,0.02935555067376132,0.014874904967163515
iit98au2,2,395,0.10287777698491983,0.0019607542926678434,0.10056007134814449,0.13209065845822698
iit98au2,2,396,1.0,0.6904201507568359,0.36085403840635993,0.06518508216321128
iit98au2,2,397,0.021906897133414024,1.455191522497872e-11,0.000201574565091424,0.001012212826912453
iit98au2,2,398,0.09067148129648131,0.0009727478172862902,0.02935555068225299,0.0025790679982765244
iit98au2,2,399,0.41666666666666663,0.2812347412254894,0.5350581478730001,0.14731899791001812
iit98au2,2,400,1.0,0.9394454955036053,0.7498254902666367,0.3066723453544592
iit98ma1,2,351,1.0,0.9999942776630631,0.9795650077916104,0.7319864459689914
iit98ma1,2,352,1.0,0.906246185360942,0.5292938297009481,0.16349160442410332
iit98ma1,2,353,1.0,0.9980487822467693,0.9238914933846396,0.6349905510835623
iit98ma1,2,354,1.0,0.9999980926222632,0.9941221257835949,0.3312996309644474
iit98ma1,2,355,1.0,0.905275344778568,0.5038148430366625,0.11851676508241632
iit98ma1,2,356,1.0,0.7177696228027344,0.3704773365771874,0.16268600680365378
iit98ma1,2,357,1.0,0.9658222197904252,0.7308978598195772,0.13286163037848275
iit98ma1,2,358,1.0,0.9970569611323298,0.8425734350009837,0.4751963268187455
iit98ma1,2,359,1.0,0.500974655180471,0.18501341151520384,0.06947531426477085
iit98ma1,2,360,1.0,0.9706974028376862,0.9085978758667473,0.27282826303973434
iit98ma1,2,361,1.0,0.5322189330472611,0.32095406305289687,0.33352897606840815
iit98ma1,2,362,0.5,0.3788948060100665,0.36481226398671474,0.1695994781973852
iit98ma1,2,363,1.0,0.7470703124708962,0.4543759728262595,0.29731465303445315
iit98ma1,2,364,1.0,0.9999771118018542,0.9342817449177724,0.7016595089138373
iit98ma1,2,365,1.0,0.9999980922148097,0.9884595997540737,0.8488290343487868
iit98ma1,2,366,1.0,0.9999847411818336,0.9559169475208293,0.5828073149500848
iit98ma1,2,367,1.0,0.9961013792199082,0.8591110009920775,0.22244487131000454
iit98ma1,2,368,1.0,0.9990177152212708,0.9403002875883809,0.45220457256742835
iit98ma1,2,369,1.0,0.9335956573486328,0.5381085353014528,0.41526652231222766
iit98ma1,2,370,1.0,0.7509727478027344,0.6041511821617724,0.12884968719742163
iit98ma1,2,371,0.21944444444444444,0.06053924560546875,0.20507967315437453,0.06838667285095856
iit98ma1,2,372,1.0,0.9990043639118085,0.9039126326474227,0.3689824700010585
iit98ma1,2,373,1.0,0.6884765624883584,0.30782234239735135,0.08533537181508641
iit98ma1,2,374,1.0,0.9999885557772358,0.965417939388385,0.4524514168210592
iit98ma1,2,375,1.0,0.9687442777358227,0.8270500118008727,0.27980793850723557
iit98ma1,2,376,1.0,0.9345722199795999,0.580003841414493,0.3872098794721602
iit98ma1,2,377,1.0,0.9072227477881823,0.5683519466067238,0.30734139600523436
iit98ma1,2,378,0.09067148129648131,0.0009784698049770666,0.04492258104467108,0.029910845130174845
iit98ma1,2,379,1.0,0.7490158080472611,0.5122796584453266,0.36074038307503786
iit98ma1,2,380,1.0,0.74609375,0.41471313203839266,0.4750232261360398
iit98ma1,2,381,1.0,0.687503814639058,0.2780471266333887,0.08059093209015801
iit98ma1,2,382,1.0,0.9960803985741221,0.8016950007733965,0.5645202636245984
iit98ma1,2,383,1.0,0.999021530165919,0.9546586245195956,0.5499564133715888
iit98ma1,2,384,0.21944444444444444,0.05957221980497706,0.19169486069955333,0.04183074350904588
iit98ma1,2,385,1.0,0.5947151183208916,0.6166913426146438,0.3638658187419557
iit98ma1,2,386,0.41666666666666663,0.21679878231952898,0.19637873252853424,0.05091773626117333
iit98ma1,2,387,0.41666666666666663,0.1884765625291038,0.15841278514835555,0.09777377615433755
iit98ma1,2,388,1.0,0.7216682433936511,0.5087201639187068,0.24260121873249624
iit98ma1,2,389,1.0,0.9990215301513672,0.9544592849108116,0.47002063585852966
iit98ma1,2,390,1.0,0.968742370547261,0.8238121632533147,0.22632252736489383
iit98ma1,2,391,1.0,0.9970664977736304,0.8684488729641531,0.20617737583803147
iit98ma1,2,392,1.0,0.9101486205763648,0.6774447089409305,0.3391735366631913
iit98ma1,2,393,1.0,0.8115215300349519,0.834891309079291,0.5814891701665601
iit98ma1,2,394,1.0,0.716796875,0.3413260578465107,0.14453305758695786
iit98ma1,2,395,0.41666666666666663,0.2490215301513672,0.3794682251521321,0.1455882908822775
iit98ma1,2,396,1.0,0.9990119932626839,0.9251392000897412,0.47770940425052905
iit98ma1,2,397,1.0,0.998033523443155,0.8800144857026904,0.638181161055457
iit98ma1,2,398,1.0,0.9990158080472611,0.9372628961695513,0.26139621634329835
iit98ma1,2,399,1.0,0.9052753448777366,0.5051957843191927,0.16099662124833303
iit98ma1,2,400,1.0,0.9999923705909167,0.977943666890948,0.5060999752241675
INQ501,2,351,1.0,0.9990100859577068,0.9202859613041722,0.5500696882857031
INQ501,2,352,1.0,0.5908279417781158,0.5105921252656774,0.19318088808168238
INQ501,2,353,1.0,0.9970607757568359,0.8524792522063838,0.22650928752928465
INQ501,2,354,1.0,0.8124942778231343,0.8638520918236595,0.2998950427025865
INQ501,2,355,1.0,0.7773418426222634,0.5623765655669366,0.2367309457438693
INQ501,2,356,0.04982918557027778,3.81469726562499e-06,0.010915924902245891,0.04647695303381364
INQ501,2,357,1.0,0.9970741271972655,0.8907011927550105,0.522756629558044
INQ501,2,358,1.0,0.967761993437307,0.7740374609769854,0.44040275249879146
INQ501,2,359,0.18988095238095237,0.03221702574228402,0.1661025004972952,0.06721564704616652
INQ501,2,360,1.0,0.9697055817523504,0.8276948664689833,0.2761516133050785
INQ501,2,361,0.41666666666666663,0.2490139007277321,0.35722428640072096,0.33484442942998804
INQ501,2,362,1.0,0.5331916808790993,0.3505111883172242,0.13311437500210596
INQ501,2,363,0.41666666666666663,0.21777153012226336,0.2255327086541875,0.10876028475299802
INQ501,2,364,1.0,0.9394416808936511,0.7401106316985107,0.5605799574032935
INQ501,2,365,1.0,0.9999923703726381,0.9749094325037404,0.9004596693920146
INQ501,2,366,1.0,0.9667930603318381,0.7558033207870023,0.3011559438768073
INQ501,2,367,1.0,0.9072208404686534,0.5633004858178989,0.13008006201143069
INQ501,2,368,1.0,0.9999961850407999,0.9854227670191257,0.6361209800525944
INQ501,2,369,1.0,0.7187480926222634,0.41559981598245754,0.39744802051296424
INQ501,2,370,1.0,0.999019622671767,0.9471843581879826,0.4292131004268078
INQ501,2,371,0.18988095238095237,0.029298782334080897,0.078643924546304,0.03426572430621341
INQ501,2,372,1.0,0.9960823059373068,0.8073545378617889,0.3317270585986226
INQ501,2,373,1.0,0.7812347411381778,0.6838395626530952,0.4003528526838364
INQ501,2,374,1.0,0.9394531248544807,0.7710503814789892,0.31687578165666197
INQ501,2,375,1.0,0.780267715352238,0.6706596771978259,0.2835427840998959
INQ501,2,376,0.5,0.46776390081504354,0.6298980137512808,0.22492888336618705
INQ501,2,377,1.0,0.7763786314317258,0.5586954369241837,0.30629696815382457
INQ501,2,378,0.04431351263797042,1.9073340808972716e-06,0.0052569466505833105,0.009894714467083014
INQ501,2,379,0.09067148129648131,0.0009765624854480847,0.039869443881519515,0.08022712082852124
INQ501,2,380,0.5,0.37694549562002067,0.29438229186858267,0.2786083147903767
INQ501,2,381,1.0,0.5000019073340809,0.15525694664209166,0.056941877037865456
INQ501,2,382,1.0,0.9365215300349519,0.6457825126271554,0.4547399377520815
INQ501,2,383,0.41666666666666663,0.21777153016591907,0.22613687364010576,0.022073642516072925
INQ501,2,384,0.21944444444444444,0.061515808120020665,0.24535561866847055,0.1916232297315792
INQ501,2,385,1.0,0.7490234373835847,0.5333074449696624,0.20443656935313867
INQ501,2,386,0.04982918557027778,3.8146390579640933e-06,0.010110744103050337,0.02543443257606462
INQ501,2,387,1.0,0.7499923706636763,0.553963273555455,0.25591131383977517
INQ501,2,388,1.0,0.5634670257568359,0.46982973757821017,0.29413684618312536
INQ501,2,389,0.010891698263803177,1.6940658945086007e-21,5.587433225857896e-07,0.001662741095334258
INQ501,2,390,1.0,0.9980354308208915,0.8858878894460295,0.31652555055681975
INQ501,2,391,1.0,0.9999980924621923,0.991901453201062,0.4852166571693876
INQ501,2,392,1.0,0.748052596958587,0.5100140216777465,0.13285464932330152
INQ501,2,393,1.0,0.9658126830763649,0.704006168050946,0.1330305647458348
INQ501,2,394,1.0,0.529298782319529,0.22844179124638161,0.09234272698318143
INQ501,2,395,0.2375,0.09179306021542287,0.36831907678564796,0.1746111551061447
INQ501,2,396,1.0,0.9999904630094534,0.9692532479432145,0.5655835604252861
INQ501,2,397,0.18988095238095237,0.029296875,0.07338753667301004,0.02627388728947129
INQ501,2,398,1.0,0.9990158080036053,0.9366659948043682,0.3894722733227724
INQ501,2,399,0.41666666666666663,0.25193405158643145,0.4515546404453669,0.13339200266484494
INQ501,2,400,1.0,0.9677734373835846,0.80477619480832,0.4174538125137153
INQ502,2,351,1.0,0.9990100859577068,0.9202859613041722,0.5500696882857031
INQ502,2,352,1.0,0.5908279417781158,0.5105921252656774,0.19318088808168238
INQ502,2,353,1.0,0.9960937499417922,0.8388928652034535,0.2583331591903947
INQ502,2,354,1.0,0.9990158080327091,0.9370680266856727,0.2667486250127452
INQ502,2,355,1.0,0.9355430603172863,0.6020755250476809,0.24710964633902965
INQ502,2,356,0.04982918557027778,3.81469726562499e-06,0.010915924902245891,0.04647695303381364
INQ502,2,357,1.0,0.9980468750291038,0.9202555243536755,0.5413811156046614
INQ502,2,358,1.0,0.9667911529104457,0.7493346919678887,0.4077772765419876
INQ502,2,359,0.18988095238095237,0.031244277954101562,0.13715121641488662,0.055053871692175314
INQ502,2,360,1.0,0.966796875,0.7663160966949312,0.31240154824124894
INQ502,2,361,0.41666666666666663,0.2490139007277321,0.35722428640072096,0.33484442942998804
INQ502,2,362,1.0,0.5615158080763649,0.3947458663172598,0.14354036097372574
INQ502,2,363,0.41666666666666663,0.18944740293954965,0.18149960519376837,0.093629471404
INQ502,2,364,1.0,0.9394416808936511,0.7401106316985107,0.5605799574032935
INQ502,2,365,1.0,0.9999923703726381,0.9749094325037404,0.9004596693920146
INQ502,2,366,1.0,0.9667930603318381,0.7558033207870023,0.3011559438768073
INQ502,2,367,1.0,0.9072208404686534,0.5633004858178989,0.13008006201143069
INQ502,2,368,1.0,0.9999961850407999,0.9854227670191257,0.6361209800525944
INQ502,2,369,1.0,0.7187480926222634,0.41559981598245754,0.39744802051296424
INQ502,2,370,1.0,0.969724655005848,0.8790526506109776,0.39995769473159515
INQ502,2,371,0.18988095238095237,0.03026962281728629,0.10274252860344876,0.03743991026712562
INQ502,2,372,1.0,0.996086120561813,0.8172609137510692,0.35129541746287296
INQ502,2,373,1.0,0.7802639006549724,0.6597409585959512,0.386081068788968
INQ502,2,374,1.0,0.7812480925495037,0.7216466206655648,0.3090046994545961
INQ502,2,375,1.0,0.7812385558208915,0.6945572654162181,0.28649122218810685
INQ502,2,376,0.5,0.46776390081504354,0.6298980137512808,0.22492888336618705
INQ502,2,377,1.0,0.7763786314317258,0.5586954369241837,0.30629696815382457
INQ502,2,378,0.41666666666666663,0.18847656245634425,0.15740211863176054,0.02998920804636739
INQ502,2,379,1.0,0.688480377139058,0.3181142339956251,0.2543431203119442
INQ502,2,380,0.41666666666666663,0.21874237060546875,0.2496307539680094,0.2204783796176528
INQ502,2,381,1.0,0.5000019073340809,0.15525694661661682,0.054007384038098946
INQ502,2,382,1.0,0.9951152800349519,0.792555909751699,0.5969885662139057
INQ502,2,383,0.41666666666666663,0.21777343747089617,0.2309901124002006,0.02458374628637035
INQ502,2,384,0.21944444444444444,0.06054496763681527,0.2212570146113258,0.18734070820647541
INQ502,2,385,1.0,0.9960937498690327,0.8378821987547919,0.32717124103088663
INQ502,2,386,0.09067148129648131,0.000974655122263357,0.03420934816019508,0.028877235535535367
INQ502,2,387,1.0,0.7499923706636763,0.553963273555455,0.25591131383977517
INQ502,2,388,1.0,0.5624923706054688,0.4352194752016808,0.23376415712226853
INQ502,2,389,1.0,0.6884727478027344,0.2970914761511285,0.018663601293989952
INQ502,2,390,1.0,0.9980354308208915,0.8858878894460295,0.31652555055681975
INQ502,2,391,1.0,0.9999980924621923,0.9919014531925697,0.4839336248427484
INQ502,2,392,1.0,0.748052596958587,0.5100140216777465,0.13285464932330152
INQ502,2,393,1.0,0.9658126830763649,0.704006168050946,0.1330305647458348
INQ502,2,394,1.0,0.5292987823340809,0.22864280708513393,0.09493453848191341
INQ502,2,395,0.25,0.1210842133150436,0.42734791307656816,0.18085504628105611
INQ502,2,396,1.0,0.9999923702998784,0.9739060295908977,0.5888062864143628
INQ502,2,397,0.18988095238095237,0.029296875,0.07338753667301004,0.028109085695941817
INQ502,2,398,1.0,0.9697170256695243,0.8580220702410809,0.33148574850840445
INQ502,2,399,0.41666666666666663,0.25193405158643145,0.4515546404453669,0.13339200266484494
INQ502,2,400,1.0,0.9677753446740098,0.8094278589948314,0.41840123177525973
INQ503,2,351,1.0,0.9990100859577068,0.9202854025523588,0.5356864595394873
INQ503,2,352,1.0,0.7207031249272403,0.5005990029239481,0.15217585059538472
INQ503,2,353,1.0,0.995119094804977,0.8044852948277109,0.22556339667801772
INQ503,2,354,1.0,0.9990215300495037,0.9530460283130568,0.34714042385160265
INQ503,2,355,1.0,0.7197170258150435,0.43505010826207563,0.170736444571683
INQ503,2,356,0.04982918557027778,3.814697265624988e-06,0.01091536617590666,0.040707299864637114
INQ503,2,357,1.0,0.937511444062693,0.7252832429358241,0.48840137759206126
INQ503,2,358,1.0,0.9394416808354434,0.7393082446244191,0.44411865631570757
INQ503,2,359,0.41666666666666663,0.18944931025907863,0.1865549772368019,0.06957134469996933
INQ503,2,360,1.0,0.9990158080472611,0.9372763057460516,0.45030874401504023
INQ503,2,361,0.5,0.3788928985304665,0.3575412479066935,0.34698263671654644
INQ503,2,362,1.0,0.5908107757713877,0.4632796055038358,0.16408243166233732
